Round,"(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)",
20,1.0,0.9769,0.952,0.9264,0.9003,0.8784,0.8563,0.8304,0.805,0.7819,0.757,0.7305,0.7049,0.6792,0.6537,0.6273,0.6005,0.5762,0.5536,0.5258,
20,1.0,0.9748,0.9511,0.9272,0.9019,0.8784,0.8511,0.8265,0.8003,0.7757,0.7508,0.7263,0.7011,0.6764,0.6527,0.6262,0.6007,0.5727,0.5473,0.5254,
20,1.0,0.9759,0.9524,0.9278,0.9048,0.8797,0.8546,0.8283,0.8035,0.7811,0.7531,0.7271,0.7031,0.6759,0.6518,0.626,0.5996,0.5754,0.5482,0.5255,
20,1.0,0.9761,0.9492,0.9247,0.9,0.8752,0.8481,0.8231,0.8002,0.7761,0.7498,0.7265,0.7018,0.6775,0.6515,0.6281,0.6032,0.5769,0.5533,0.5274,
20,1.0,0.9769,0.9538,0.9284,0.903,0.878,0.8534,0.8292,0.8056,0.7826,0.7581,0.734,0.7064,0.6815,0.6555,0.6331,0.6071,0.5812,0.5536,0.5298,
20,1.0,0.975,0.9507,0.9281,0.9034,0.8783,0.8526,0.831,0.806,0.7812,0.756,0.7304,0.7026,0.6753,0.6515,0.6299,0.6033,0.576,0.5519,0.5284,
20,1.0,0.9754,0.9488,0.924,0.9015,0.8772,0.8521,0.8301,0.8037,0.7766,0.7496,0.7232,0.6963,0.6711,0.6495,0.6265,0.5989,0.5739,0.55,0.5256,
20,1.0,0.9755,0.9518,0.9256,0.9001,0.8764,0.8519,0.8272,0.7992,0.7734,0.7483,0.7236,0.6953,0.6709,0.6453,0.6184,0.5959,0.5723,0.5438,0.5174,
20,1.0,0.9794,0.9523,0.9255,0.9015,0.8755,0.8516,0.8284,0.8025,0.7759,0.7502,0.7239,0.6948,0.6691,0.6419,0.6165,0.5903,0.566,0.54,0.5132,
20,1.0,0.976,0.9472,0.9239,0.9009,0.875,0.8504,0.8242,0.7993,0.7721,0.7476,0.7239,0.6995,0.6729,0.6447,0.6215,0.5955,0.5668,0.5427,0.5183,
20,1.0,0.9749,0.9524,0.9269,0.9004,0.8758,0.851,0.8259,0.8019,0.7776,0.7525,0.7227,0.6979,0.6728,0.6453,0.6205,0.5975,0.5746,0.5496,0.525,
20,1.0,0.9776,0.9528,0.929,0.9041,0.8813,0.857,0.8334,0.807,0.782,0.7582,0.7326,0.7088,0.682,0.6589,0.6349,0.6117,0.5848,0.5605,0.5357,
20,1.0,0.9752,0.9501,0.9256,0.9002,0.8741,0.8522,0.8264,0.7997,0.7755,0.7492,0.7222,0.6984,0.6735,0.6494,0.6224,0.5991,0.5727,0.5468,0.5211,
20,1.0,0.9739,0.9494,0.9264,0.9023,0.8786,0.852,0.8283,0.8012,0.7774,0.7533,0.7294,0.7036,0.679,0.6548,0.6284,0.603,0.5782,0.5578,0.5328,
20,1.0,0.9758,0.9495,0.9235,0.9005,0.8783,0.8538,0.8279,0.8055,0.7785,0.7534,0.7277,0.7017,0.6771,0.6526,0.6278,0.6016,0.5777,0.5521,0.5259,
20,1.0,0.9748,0.9512,0.9281,0.904,0.8796,0.8522,0.8266,0.7986,0.7726,0.7473,0.7221,0.6983,0.6702,0.6421,0.6163,0.5878,0.5621,0.5395,0.5129,
20,1.0,0.9759,0.951,0.9266,0.9009,0.8771,0.8511,0.8274,0.8014,0.7736,0.75,0.7244,0.6999,0.6755,0.6488,0.6215,0.5953,0.5695,0.5432,0.5197,
20,1.0,0.9743,0.9463,0.9222,0.8968,0.8738,0.8482,0.8208,0.7925,0.7672,0.7435,0.7169,0.6884,0.6641,0.64,0.6142,0.5895,0.5635,0.5371,0.5112,
20,1.0,0.9753,0.9515,0.9265,0.9012,0.8747,0.8515,0.8269,0.804,0.7804,0.7586,0.7316,0.7081,0.68,0.6547,0.631,0.6054,0.5795,0.5525,0.5284,
20,1.0,0.9746,0.9518,0.9284,0.9002,0.8777,0.8519,0.8269,0.8004,0.7741,0.7489,0.7231,0.6962,0.6727,0.6461,0.6201,0.5943,0.5698,0.5449,0.5173,
20,1.0,0.9779,0.9529,0.9291,0.9067,0.8814,0.8548,0.8295,0.8061,0.7792,0.7539,0.7281,0.7017,0.6775,0.6509,0.6246,0.5967,0.5729,0.5499,0.5252,
20,1.0,0.9755,0.9488,0.9238,0.9012,0.8739,0.8497,0.8242,0.8005,0.777,0.7517,0.7301,0.7068,0.6817,0.6545,0.6306,0.6071,0.5823,0.5565,0.5322,
20,1.0,0.9755,0.9483,0.9229,0.8967,0.8704,0.8449,0.8205,0.7956,0.7717,0.7481,0.7227,0.6988,0.6734,0.6503,0.6249,0.5996,0.5746,0.5519,0.5291,
20,1.0,0.9763,0.9547,0.9281,0.9034,0.8802,0.8546,0.8304,0.8045,0.7803,0.7551,0.7298,0.7047,0.6798,0.6562,0.6307,0.605,0.5789,0.5524,0.5289,
20,1.0,0.9732,0.9504,0.9263,0.9008,0.875,0.8488,0.825,0.8002,0.7757,0.7525,0.728,0.7064,0.6788,0.6548,0.6301,0.6064,0.5826,0.5581,0.5322,
20,1.0,0.9749,0.9512,0.9257,0.8971,0.8737,0.8514,0.8267,0.7994,0.7785,0.7548,0.7272,0.7026,0.6784,0.6525,0.6283,0.603,0.5783,0.5537,0.5267,
20,1.0,0.9775,0.9526,0.9275,0.9033,0.8798,0.8558,0.8335,0.81,0.7856,0.7601,0.7372,0.7135,0.6873,0.6615,0.6347,0.6101,0.5875,0.5605,0.5363,
20,1.0,0.9755,0.9512,0.9269,0.9009,0.8738,0.8481,0.8245,0.7988,0.7781,0.75,0.7234,0.697,0.6709,0.6475,0.6245,0.5992,0.5761,0.5516,0.5245,
20,1.0,0.9726,0.9474,0.9219,0.8944,0.8697,0.8445,0.8187,0.792,0.7667,0.7373,0.7134,0.6861,0.6624,0.6384,0.6139,0.5906,0.5635,0.5382,0.5135,
20,1.0,0.9728,0.9482,0.923,0.897,0.8742,0.8458,0.8193,0.7936,0.7684,0.7431,0.7208,0.6953,0.6701,0.645,0.6182,0.5947,0.5669,0.5427,0.5196,
20,1.0,0.975,0.9515,0.9247,0.8994,0.8731,0.8451,0.8208,0.7948,0.7693,0.7438,0.7166,0.6919,0.6686,0.6431,0.6207,0.5964,0.5708,0.5482,0.523,
20,1.0,0.9764,0.9489,0.9221,0.898,0.8719,0.8467,0.8231,0.7942,0.7696,0.7468,0.7244,0.7005,0.6782,0.6517,0.6278,0.6033,0.5788,0.5527,0.5238,
20,1.0,0.9747,0.9505,0.927,0.9045,0.8795,0.8543,0.8277,0.8034,0.7777,0.7542,0.7268,0.7018,0.6745,0.6505,0.6256,0.6003,0.5751,0.5515,0.5266,
20,1.0,0.9764,0.9525,0.9302,0.9069,0.8846,0.8596,0.8366,0.8122,0.7883,0.7626,0.7384,0.7117,0.6876,0.6602,0.6364,0.6096,0.5867,0.5635,0.5393,
20,1.0,0.9759,0.9515,0.9251,0.8999,0.873,0.8499,0.8217,0.7981,0.7744,0.7492,0.7229,0.7008,0.6756,0.6493,0.6267,0.6047,0.5784,0.5544,0.527,
20,1.0,0.9761,0.9504,0.9241,0.9023,0.8745,0.8505,0.8246,0.7995,0.7761,0.7523,0.7261,0.702,0.6752,0.6489,0.6238,0.6002,0.5775,0.5548,0.5312,
20,1.0,0.9746,0.9503,0.9262,0.9036,0.8766,0.8506,0.8257,0.7981,0.7748,0.7488,0.7245,0.7001,0.677,0.6509,0.6278,0.6044,0.579,0.5523,0.5256,
20,1.0,0.9746,0.949,0.9255,0.8998,0.8745,0.8487,0.826,0.8006,0.777,0.7517,0.7267,0.7014,0.6744,0.6516,0.625,0.5969,0.5732,0.549,0.526,
20,1.0,0.9767,0.9527,0.9284,0.9034,0.8781,0.8504,0.824,0.8006,0.7776,0.7508,0.727,0.7016,0.6774,0.6506,0.6248,0.6037,0.5787,0.5525,0.5308,
20,1.0,0.9755,0.9516,0.9283,0.902,0.8752,0.85,0.8263,0.8037,0.7778,0.7523,0.7248,0.7001,0.6762,0.6529,0.626,0.5991,0.574,0.5492,0.5274,
20,1.0,0.9752,0.949,0.9264,0.9033,0.8773,0.85,0.8247,0.7997,0.775,0.7526,0.7264,0.7009,0.6757,0.6523,0.6285,0.6031,0.578,0.554,0.5312,
20,1.0,0.975,0.9525,0.9259,0.8999,0.8755,0.8516,0.827,0.7994,0.7752,0.75,0.7254,0.7007,0.6781,0.6526,0.6271,0.6016,0.5743,0.5463,0.524,
20,1.0,0.9741,0.95,0.9254,0.9016,0.8756,0.8489,0.825,0.7994,0.7718,0.7467,0.7218,0.6978,0.6711,0.647,0.6217,0.5982,0.5717,0.5473,0.5196,
20,1.0,0.973,0.9495,0.9233,0.8967,0.874,0.8467,0.8223,0.8007,0.778,0.7497,0.7236,0.6986,0.6702,0.6445,0.619,0.5956,0.5704,0.5472,0.5216,
20,1.0,0.9738,0.9509,0.9253,0.9001,0.8735,0.8478,0.8239,0.7993,0.774,0.7455,0.72,0.6946,0.6694,0.6469,0.6244,0.5996,0.5748,0.5507,0.526,
20,1.0,0.974,0.9489,0.9251,0.8983,0.8747,0.8502,0.8264,0.801,0.7775,0.7563,0.7307,0.7043,0.6785,0.6536,0.6296,0.6071,0.5864,0.5619,0.5357,
20,1.0,0.9719,0.948,0.9252,0.8979,0.8726,0.8466,0.8194,0.7918,0.7676,0.7394,0.7154,0.6932,0.6675,0.6424,0.6217,0.5939,0.5704,0.5444,0.521,
20,1.0,0.9745,0.9484,0.9237,0.8981,0.8726,0.8474,0.821,0.7943,0.7687,0.7425,0.7151,0.6903,0.6649,0.6404,0.6161,0.5891,0.567,0.5411,0.5166,
20,1.0,0.9737,0.9474,0.922,0.8973,0.8718,0.8473,0.8226,0.7971,0.7716,0.7457,0.7184,0.693,0.6693,0.6449,0.618,0.594,0.5688,0.5437,0.5166,
20,1.0,0.9754,0.9524,0.9279,0.9034,0.8796,0.8515,0.8251,0.7976,0.7707,0.7488,0.7236,0.6991,0.6728,0.6483,0.6258,0.6007,0.5742,0.5484,0.5216,
20,1.0,0.9751,0.9508,0.9251,0.9,0.8746,0.8511,0.8279,0.8044,0.7818,0.7561,0.7311,0.7054,0.6805,0.6563,0.6326,0.6078,0.5828,0.5562,0.5303,
20,1.0,0.9755,0.9507,0.9248,0.8995,0.8738,0.8482,0.8232,0.8025,0.7782,0.7515,0.7244,0.7,0.6747,0.6486,0.624,0.5994,0.5755,0.5503,0.5224,
20,1.0,0.9758,0.9489,0.9252,0.8989,0.8742,0.8494,0.8243,0.8005,0.7738,0.7486,0.7205,0.6968,0.6713,0.647,0.6216,0.596,0.5704,0.546,0.521,
20,1.0,0.9734,0.9512,0.9273,0.9021,0.88,0.8537,0.8284,0.802,0.7786,0.7522,0.729,0.7048,0.6811,0.6566,0.6306,0.6036,0.577,0.553,0.5271,
20,1.0,0.9742,0.9492,0.923,0.8975,0.873,0.8466,0.8229,0.7977,0.7712,0.7423,0.7164,0.69,0.6679,0.6446,0.62,0.5962,0.5697,0.5436,0.5194,
20,1.0,0.9742,0.9486,0.9233,0.8957,0.8716,0.851,0.8243,0.8002,0.7737,0.7459,0.7193,0.6947,0.6711,0.6479,0.6223,0.5964,0.5729,0.544,0.5198,
20,1.0,0.9743,0.9479,0.924,0.8988,0.8766,0.8527,0.8264,0.8024,0.7776,0.7537,0.7298,0.705,0.6807,0.6575,0.6306,0.6058,0.5832,0.5565,0.5327,
20,1.0,0.974,0.9484,0.9253,0.9015,0.8784,0.8525,0.8313,0.8089,0.784,0.7614,0.7378,0.7138,0.6893,0.6631,0.639,0.6164,0.5922,0.5648,0.5403,
20,1.0,0.9749,0.9521,0.9265,0.9026,0.876,0.8523,0.8291,0.8046,0.7807,0.7528,0.7234,0.6971,0.6731,0.6451,0.6221,0.5978,0.5721,0.5479,0.5256,
20,1.0,0.9749,0.9523,0.9267,0.9029,0.8774,0.8524,0.828,0.8064,0.78,0.7572,0.7324,0.7081,0.6839,0.659,0.6353,0.6113,0.5871,0.5616,0.536,
20,1.0,0.9798,0.9533,0.9287,0.9045,0.8794,0.8533,0.8306,0.8061,0.7832,0.7572,0.7312,0.7052,0.6791,0.6556,0.6325,0.6067,0.5834,0.5575,0.5337,
20,1.0,0.9738,0.9465,0.9219,0.8971,0.8725,0.8504,0.8248,0.8016,0.778,0.75,0.7249,0.6976,0.6715,0.6454,0.6205,0.5939,0.5696,0.5478,0.5225,
20,1.0,0.9745,0.9464,0.9222,0.8965,0.8737,0.8478,0.8221,0.7971,0.7712,0.7459,0.7199,0.6972,0.6717,0.648,0.6212,0.5952,0.571,0.5441,0.5217,
20,1.0,0.9755,0.9498,0.9232,0.8996,0.8751,0.8484,0.825,0.7981,0.7704,0.7458,0.7203,0.6956,0.6716,0.6458,0.6187,0.5948,0.5709,0.5436,0.5207,
20,1.0,0.9755,0.9512,0.9268,0.898,0.8745,0.8504,0.8235,0.7993,0.7741,0.7492,0.7259,0.7004,0.6747,0.6469,0.62,0.5952,0.571,0.5476,0.5216,
20,1.0,0.9737,0.9494,0.9287,0.9019,0.8749,0.8508,0.8259,0.8016,0.7745,0.7487,0.725,0.6982,0.6726,0.6466,0.623,0.5974,0.5707,0.5425,0.5158,
20,1.0,0.9739,0.9491,0.9224,0.896,0.8712,0.8448,0.819,0.7938,0.7686,0.7431,0.7183,0.6947,0.6715,0.6441,0.6171,0.5934,0.5698,0.5416,0.5159,
20,1.0,0.9732,0.949,0.9243,0.8999,0.8749,0.8493,0.8227,0.7976,0.7714,0.7485,0.7233,0.7003,0.6738,0.6466,0.6209,0.5967,0.5707,0.5501,0.5251,
20,1.0,0.9776,0.9516,0.9276,0.9061,0.8792,0.8553,0.8307,0.8057,0.7809,0.7557,0.732,0.7091,0.6865,0.662,0.636,0.6113,0.5855,0.562,0.5365,
20,1.0,0.9787,0.9537,0.931,0.9073,0.8808,0.8561,0.8301,0.8052,0.7772,0.7514,0.7269,0.7017,0.6746,0.6476,0.6226,0.5997,0.5753,0.5487,0.5238,
20,1.0,0.9741,0.9494,0.9249,0.897,0.8727,0.8484,0.8229,0.7959,0.771,0.7439,0.7186,0.6935,0.6691,0.6462,0.6213,0.5933,0.5686,0.5449,0.5189,
20,1.0,0.9762,0.9511,0.9259,0.9001,0.873,0.849,0.8251,0.8002,0.776,0.7531,0.7261,0.7027,0.6781,0.6532,0.6278,0.6017,0.5781,0.5531,0.5305,
20,1.0,0.9743,0.9519,0.9288,0.906,0.8816,0.8571,0.8327,0.8063,0.7818,0.7553,0.7304,0.7069,0.6812,0.6567,0.6292,0.6053,0.5827,0.5584,0.5344,
20,1.0,0.9725,0.9464,0.9191,0.894,0.8676,0.8435,0.8181,0.7944,0.7689,0.7431,0.718,0.6911,0.666,0.6417,0.6134,0.5892,0.5655,0.5419,0.5169,
20,1.0,0.974,0.949,0.9228,0.8981,0.8753,0.8515,0.828,0.8035,0.7799,0.7537,0.731,0.7057,0.6792,0.6537,0.6293,0.6031,0.5783,0.5553,0.5308,
20,1.0,0.9771,0.9523,0.9284,0.9036,0.88,0.8543,0.831,0.8067,0.7845,0.7596,0.7362,0.7122,0.6897,0.6662,0.6443,0.6211,0.5943,0.567,0.5401,
20,1.0,0.9751,0.9487,0.9246,0.8989,0.8741,0.8495,0.8231,0.7974,0.7714,0.7451,0.7204,0.6962,0.6718,0.648,0.6242,0.5998,0.574,0.5474,0.5227,
20,1.0,0.9751,0.9522,0.926,0.9008,0.8774,0.8548,0.8298,0.8058,0.7819,0.7533,0.7266,0.7026,0.6761,0.6484,0.6225,0.5982,0.5745,0.5531,0.5273,
20,1.0,0.9765,0.9512,0.9269,0.901,0.8758,0.8506,0.8276,0.799,0.7735,0.7508,0.7219,0.6966,0.6712,0.647,0.6197,0.5946,0.5675,0.5422,0.5171,
20,1.0,0.9745,0.9495,0.9223,0.8995,0.8734,0.8483,0.8225,0.7979,0.7739,0.7466,0.721,0.6972,0.6738,0.6472,0.6241,0.5981,0.5735,0.5465,0.5222,
20,1.0,0.9735,0.952,0.9272,0.9019,0.8773,0.851,0.8294,0.8034,0.7809,0.7554,0.7299,0.7065,0.6806,0.6545,0.6277,0.6025,0.5804,0.5553,0.5299,
20,1.0,0.9764,0.9499,0.9238,0.8995,0.8738,0.8498,0.8269,0.8014,0.7746,0.7495,0.7237,0.6969,0.6715,0.6451,0.6182,0.5949,0.5713,0.546,0.5201,
20,1.0,0.9741,0.9471,0.9207,0.8942,0.8691,0.8445,0.8209,0.7952,0.7698,0.7444,0.7209,0.694,0.6732,0.6502,0.6239,0.5977,0.5715,0.5441,0.5182,
20,1.0,0.9779,0.9516,0.9286,0.9042,0.8782,0.8525,0.8269,0.804,0.7788,0.7516,0.7231,0.6994,0.6748,0.6505,0.625,0.601,0.576,0.5507,0.5257,
20,1.0,0.9755,0.949,0.9253,0.8983,0.8721,0.8491,0.824,0.7998,0.7756,0.7512,0.7284,0.7045,0.6768,0.656,0.6308,0.6055,0.5797,0.5544,0.5288,
20,1.0,0.9749,0.9482,0.9231,0.8973,0.873,0.8494,0.8224,0.7989,0.7775,0.7491,0.7245,0.6981,0.6766,0.6518,0.6286,0.6031,0.5764,0.5483,0.5226,
20,1.0,0.9738,0.9503,0.9249,0.9007,0.8758,0.8469,0.8209,0.7943,0.7691,0.7459,0.7233,0.7005,0.6759,0.654,0.63,0.6044,0.5802,0.5546,0.5283,
20,1.0,0.9722,0.9467,0.924,0.8999,0.8731,0.8463,0.8195,0.7957,0.7694,0.7447,0.7196,0.6945,0.6697,0.6444,0.6194,0.5951,0.5699,0.5454,0.5216,
20,1.0,0.9774,0.9566,0.9339,0.9073,0.8817,0.8553,0.8295,0.8053,0.7812,0.759,0.7329,0.704,0.6795,0.656,0.6299,0.6049,0.5806,0.5568,0.5302,
20,1.0,0.9751,0.9475,0.9211,0.8948,0.8703,0.8438,0.8191,0.7934,0.7682,0.7445,0.72,0.6933,0.6655,0.6403,0.6146,0.5898,0.5672,0.5432,0.5199,
20,1.0,0.9751,0.953,0.9268,0.904,0.878,0.8544,0.8287,0.8033,0.7778,0.7547,0.7275,0.7031,0.6799,0.6545,0.6308,0.6052,0.5793,0.5529,0.527,
20,1.0,0.9765,0.9522,0.927,0.9051,0.8824,0.857,0.8313,0.8034,0.7763,0.7514,0.7245,0.7014,0.6781,0.6526,0.6291,0.6053,0.5786,0.5546,0.5305,
20,1.0,0.9718,0.9477,0.9227,0.8965,0.8726,0.8476,0.8237,0.7989,0.7757,0.7504,0.7273,0.7029,0.6786,0.6548,0.6261,0.6019,0.58,0.5548,0.5277,
20,1.0,0.9752,0.9478,0.9208,0.8943,0.8695,0.844,0.8155,0.7912,0.7691,0.742,0.7159,0.6907,0.6657,0.6394,0.6161,0.5909,0.5699,0.5447,0.5194,
20,1.0,0.9727,0.9486,0.9233,0.8976,0.8727,0.848,0.8241,0.8016,0.7761,0.7517,0.727,0.7012,0.6791,0.6578,0.6333,0.6067,0.5808,0.5535,0.5265,
20,1.0,0.9746,0.948,0.9233,0.8978,0.8725,0.8455,0.8219,0.7956,0.7699,0.7438,0.718,0.6931,0.6647,0.6373,0.6102,0.5861,0.5628,0.5391,0.5147,
20,1.0,0.972,0.9506,0.9281,0.9043,0.8778,0.8557,0.8316,0.8089,0.784,0.758,0.7334,0.7067,0.6819,0.6586,0.6313,0.6058,0.5784,0.5555,0.5286,
20,1.0,0.9751,0.9494,0.9252,0.8992,0.8735,0.8482,0.8197,0.795,0.773,0.7504,0.7255,0.6989,0.6754,0.6517,0.6262,0.6029,0.5763,0.5509,0.5256,
20,1.0,0.9764,0.9504,0.9266,0.9007,0.8743,0.8481,0.8217,0.7944,0.7721,0.7447,0.7192,0.6932,0.6688,0.6459,0.6223,0.5984,0.5719,0.5443,0.5186,
20,1.0,0.9742,0.9503,0.9286,0.8998,0.8717,0.843,0.8159,0.7911,0.7666,0.7408,0.7177,0.6931,0.6701,0.6434,0.6195,0.5916,0.5675,0.5437,0.5172,
20,1.0,0.9747,0.9506,0.9283,0.902,0.8768,0.8495,0.8249,0.801,0.7762,0.749,0.7247,0.7008,0.6778,0.6534,0.6302,0.6038,0.5766,0.5524,0.5305,
20,1.0,0.9756,0.9476,0.921,0.8944,0.869,0.8438,0.817,0.7947,0.7699,0.7447,0.7184,0.6945,0.6696,0.6436,0.6192,0.5946,0.5704,0.5452,0.5213,
20,1.0,0.9754,0.9508,0.9264,0.9019,0.8765,0.8495,0.8235,0.8013,0.7774,0.7533,0.7281,0.7018,0.6774,0.6512,0.6268,0.6031,0.5754,0.5488,0.5247,
20,1.0,0.975,0.95,0.9246,0.8995,0.8725,0.846,0.8196,0.7903,0.7668,0.7385,0.7135,0.6871,0.6606,0.6341,0.6114,0.5866,0.5627,0.5383,0.5151,
20,1.0,0.9719,0.9478,0.9211,0.897,0.8711,0.8473,0.821,0.7966,0.7698,0.7463,0.7221,0.6961,0.6711,0.6459,0.6199,0.5941,0.5658,0.5374,0.5098,
20,1.0,0.9755,0.9519,0.9261,0.9008,0.8737,0.8485,0.8246,0.8002,0.7767,0.7499,0.7261,0.7046,0.6772,0.6516,0.6239,0.599,0.5753,0.5493,0.5226,
20,1.0,0.9753,0.9538,0.9285,0.9026,0.877,0.8529,0.8266,0.8014,0.7763,0.7506,0.7252,0.7037,0.6779,0.6514,0.6254,0.6006,0.5771,0.5514,0.5248,
20,1.0,0.9737,0.9521,0.9284,0.9024,0.8781,0.8541,0.8294,0.8038,0.7783,0.7541,0.7296,0.7076,0.6852,0.6601,0.6363,0.6107,0.586,0.5577,0.5347,
20,1.0,0.9755,0.9528,0.9293,0.9033,0.8764,0.852,0.8262,0.8017,0.78,0.757,0.731,0.7045,0.6794,0.6552,0.6308,0.6078,0.5801,0.557,0.5335,
20,1.0,0.9751,0.9521,0.93,0.9077,0.8823,0.8553,0.8293,0.804,0.7785,0.7533,0.7291,0.7057,0.6813,0.657,0.6321,0.608,0.5826,0.5576,0.532,
20,1.0,0.9765,0.9521,0.9251,0.9021,0.8723,0.846,0.8217,0.7972,0.7724,0.7435,0.7192,0.6953,0.6718,0.6443,0.6183,0.5934,0.5708,0.5451,0.5204,
20,1.0,0.9747,0.9463,0.9197,0.8936,0.8703,0.8438,0.8185,0.7933,0.7698,0.7448,0.7207,0.6942,0.6686,0.641,0.6153,0.5906,0.5652,0.5412,0.5159,
20,1.0,0.9723,0.9491,0.9216,0.8976,0.8731,0.8461,0.8212,0.7962,0.7713,0.7476,0.7243,0.7021,0.6759,0.6542,0.6276,0.6021,0.577,0.5522,0.5282,
20,1.0,0.9739,0.9506,0.9257,0.9036,0.8797,0.8546,0.8316,0.8061,0.7797,0.7561,0.7328,0.706,0.6811,0.6589,0.634,0.6077,0.5833,0.5591,0.5345,
20,1.0,0.9754,0.9488,0.9238,0.9001,0.8736,0.8474,0.8206,0.7968,0.7715,0.7479,0.7216,0.6953,0.6708,0.6456,0.6216,0.5962,0.5716,0.5458,0.523,
20,1.0,0.9735,0.9485,0.9221,0.8975,0.873,0.8466,0.8218,0.7953,0.77,0.7445,0.7189,0.6936,0.6699,0.6483,0.6233,0.5978,0.5724,0.548,0.5192,
20,1.0,0.9748,0.9479,0.9241,0.8995,0.8775,0.851,0.8269,0.7985,0.7729,0.7499,0.7269,0.7027,0.6797,0.6521,0.6278,0.6009,0.5784,0.5539,0.5278,
20,1.0,0.976,0.9481,0.9248,0.899,0.8745,0.8507,0.8257,0.8015,0.7754,0.7512,0.7267,0.7011,0.6754,0.6512,0.6271,0.6026,0.5777,0.5534,0.5276,
20,1.0,0.9725,0.9511,0.9237,0.8993,0.8756,0.8524,0.8281,0.805,0.7808,0.7581,0.7334,0.7065,0.6823,0.6589,0.6348,0.6087,0.5847,0.5595,0.5346,
20,1.0,0.9761,0.9529,0.9287,0.9027,0.8773,0.851,0.8279,0.8028,0.779,0.7529,0.7274,0.7017,0.676,0.6505,0.6223,0.5976,0.5728,0.549,0.5258,
20,1.0,0.977,0.9519,0.9286,0.9035,0.8764,0.8498,0.8237,0.7989,0.7737,0.7482,0.7208,0.6982,0.6725,0.6457,0.6226,0.5977,0.5743,0.552,0.5283,
20,1.0,0.9731,0.9476,0.9234,0.8966,0.8709,0.8456,0.8214,0.7996,0.7719,0.7458,0.7215,0.6963,0.6697,0.6426,0.6164,0.5902,0.5644,0.5401,0.5153,
20,1.0,0.9772,0.9521,0.9313,0.9042,0.8821,0.8583,0.8341,0.808,0.7844,0.761,0.7368,0.7116,0.6877,0.6621,0.6377,0.6106,0.5814,0.5585,0.5328,
20,1.0,0.9734,0.949,0.9242,0.8997,0.8742,0.8496,0.8248,0.801,0.7745,0.746,0.7213,0.6969,0.6723,0.6476,0.6249,0.6017,0.5762,0.5501,0.5241,
20,1.0,0.9734,0.9457,0.9192,0.8919,0.8668,0.8438,0.8185,0.7956,0.7715,0.7466,0.7231,0.7001,0.6748,0.6516,0.6258,0.6043,0.5817,0.5551,0.5294,
20,1.0,0.9749,0.9533,0.9296,0.9035,0.8779,0.8532,0.8247,0.8033,0.7781,0.752,0.728,0.7028,0.6775,0.6519,0.6287,0.6023,0.5784,0.5532,0.5285,
20,1.0,0.9727,0.9456,0.9218,0.8959,0.871,0.8455,0.8169,0.793,0.7699,0.7441,0.7202,0.6962,0.6717,0.6465,0.6203,0.5945,0.5706,0.5456,0.5224,
20,1.0,0.9756,0.9495,0.925,0.8997,0.8749,0.853,0.8279,0.8003,0.7759,0.7495,0.7241,0.6998,0.6755,0.653,0.6255,0.6027,0.5775,0.5501,0.5271,
20,1.0,0.9747,0.9509,0.9279,0.9039,0.8801,0.8565,0.8309,0.8049,0.7785,0.7542,0.7294,0.7058,0.6825,0.6558,0.6286,0.6048,0.5796,0.5556,0.5317,
20,1.0,0.9766,0.9501,0.924,0.8956,0.8701,0.8458,0.8203,0.797,0.7733,0.748,0.722,0.6942,0.67,0.6452,0.6201,0.5955,0.5704,0.5452,0.5203,
20,1.0,0.9761,0.9533,0.9281,0.9046,0.8779,0.8515,0.8254,0.7973,0.773,0.7487,0.7239,0.7018,0.6805,0.6574,0.6332,0.6099,0.5839,0.5595,0.5319,
20,1.0,0.9782,0.9511,0.9242,0.8997,0.8716,0.85,0.8263,0.8023,0.7807,0.7551,0.7287,0.7059,0.6802,0.6556,0.6293,0.6041,0.5802,0.5564,0.5318,
20,1.0,0.9733,0.9471,0.9228,0.8965,0.8695,0.8453,0.8198,0.797,0.7733,0.7462,0.7223,0.6945,0.6698,0.6443,0.619,0.5928,0.5683,0.5437,0.5162,
20,1.0,0.9746,0.9492,0.9246,0.8986,0.8716,0.8428,0.8192,0.7925,0.7677,0.7415,0.716,0.6913,0.6687,0.6445,0.6179,0.5937,0.5704,0.5436,0.5174,
20,1.0,0.9754,0.9495,0.9234,0.8984,0.877,0.8523,0.8267,0.8006,0.7789,0.7559,0.7301,0.706,0.6817,0.6552,0.6327,0.6055,0.5794,0.5535,0.5287,
20,1.0,0.9756,0.9495,0.9246,0.9,0.876,0.8523,0.8277,0.8036,0.7791,0.7516,0.7248,0.7007,0.6785,0.6546,0.6285,0.6055,0.5777,0.5551,0.5298,
20,1.0,0.9757,0.9509,0.928,0.9004,0.8764,0.851,0.826,0.8017,0.7764,0.7518,0.7286,0.7014,0.6774,0.651,0.6259,0.6021,0.5802,0.5551,0.5311,
20,1.0,0.9749,0.951,0.9293,0.9019,0.8768,0.8501,0.8239,0.7971,0.7748,0.7521,0.727,0.7017,0.6762,0.6509,0.6248,0.5996,0.574,0.5488,0.5257,
20,1.0,0.9739,0.9482,0.9227,0.8985,0.8743,0.8499,0.8228,0.7986,0.7784,0.7532,0.7291,0.7048,0.6816,0.6566,0.6317,0.6058,0.5832,0.5551,0.5325,
