"(0, 11)","(0, 19)","(0, 17)","(0, 15)","(0, 1)","(0, 18)","(0, 12)","(0, 3)","(0, 4)","(0, 10)","(0, 6)","(0, 8)","(0, 5)","(0, 20)","(0, 7)","(0, 16)","(0, 9)","(0, 2)","(0, 14)","(0, 13)",
1.0,0.9507,0.899,0.8449,0.797,0.7441,0.6918,0.6443,0.5961,0.5419,0.4896,0.4378,0.3844,0.3332,0.2843,0.2339,0.1856,0.1338,0.0854,0.0343,
1.0,0.9508,0.8991,0.8492,0.7963,0.7464,0.6976,0.6456,0.5963,0.546,0.4973,0.4449,0.3982,0.3486,0.2957,0.2456,0.1936,0.1446,0.0963,0.0461,
1.0,0.9468,0.8961,0.8457,0.793,0.7422,0.6921,0.6445,0.597,0.5459,0.4987,0.4472,0.3936,0.34,0.2904,0.2349,0.1802,0.1315,0.0823,0.0309,
1.0,0.9493,0.8982,0.8486,0.7975,0.7463,0.6967,0.6471,0.5966,0.5518,0.5024,0.4525,0.4018,0.3533,0.3046,0.2584,0.21,0.1603,0.1105,0.0584,
1.0,0.9483,0.902,0.8476,0.7967,0.7485,0.6942,0.6448,0.594,0.5468,0.4977,0.4516,0.4029,0.3541,0.3057,0.2562,0.2062,0.1556,0.1081,0.0591,
1.0,0.9518,0.9053,0.8529,0.8035,0.7519,0.7032,0.6524,0.6053,0.5547,0.5059,0.4522,0.4008,0.3525,0.3005,0.2496,0.1941,0.1463,0.097,0.0466,
1.0,0.9531,0.9021,0.8498,0.801,0.7519,0.7017,0.6492,0.597,0.5485,0.4984,0.4471,0.3968,0.3493,0.3013,0.2496,0.2004,0.1487,0.099,0.049,
1.0,0.9496,0.8984,0.8458,0.7934,0.7445,0.6953,0.6497,0.6005,0.5535,0.5041,0.4517,0.4011,0.3534,0.3019,0.249,0.1984,0.1482,0.0987,0.0504,
1.0,0.9522,0.9024,0.8536,0.8036,0.7594,0.7119,0.6598,0.6093,0.5608,0.5099,0.4634,0.4163,0.3671,0.3135,0.2613,0.2115,0.1632,0.1128,0.0628,
1.0,0.9529,0.9002,0.853,0.8014,0.7531,0.7053,0.655,0.605,0.5563,0.5075,0.4561,0.406,0.3554,0.3051,0.2562,0.206,0.1577,0.107,0.0553,
1.0,0.9523,0.8999,0.8484,0.794,0.745,0.6956,0.6446,0.5957,0.5448,0.4925,0.4437,0.3928,0.3406,0.2913,0.2445,0.1891,0.137,0.0866,0.0369,
1.0,0.9504,0.9004,0.8526,0.8005,0.7509,0.7019,0.6511,0.598,0.5461,0.4975,0.447,0.3956,0.3457,0.3009,0.2487,0.1989,0.1509,0.1006,0.0515,
1.0,0.951,0.902,0.8537,0.8028,0.7543,0.7015,0.6538,0.6003,0.5485,0.5009,0.4459,0.3965,0.3464,0.2964,0.247,0.1981,0.1462,0.097,0.0456,
1.0,0.9518,0.9004,0.8472,0.8016,0.7476,0.7013,0.6542,0.6054,0.5551,0.5074,0.4568,0.4103,0.3621,0.3116,0.2615,0.2099,0.1599,0.1125,0.0618,
1.0,0.9517,0.9007,0.8515,0.8049,0.7568,0.7074,0.6597,0.6097,0.5587,0.5074,0.4559,0.4044,0.3562,0.3068,0.2538,0.2004,0.1521,0.1011,0.0533,
